id,price
39176,23977
39179,27995
39180,10400
39186,8000
39189,92000
39193,9250
39205,71950
39219,12000
39223,13999
39239,11000
39240,45000
39243,92000
39249,50998
39259,209900
39271,38500
39284,279950
39285,15900
39294,36800
39300,19500
39301,35500
39309,78900
39319,17999
39329,95000
39331,4500
39333,489000
39335,26599
39336,70000
39343,21500
39359,16000
39372,37900
39374,19995
39382,10700
39390,46999
39398,30000
39400,27500
39402,12000
39406,9875
39421,4500
39429,44775
39436,35200
39438,14500
39444,38000
39449,7000
39455,52900
39461,49900
39462,2000
39463,18995
39472,54999
39473,62000
39474,15499
39476,12000
39479,25998
39484,3499
39485,8995
39494,19000
39495,20500
39501,84645
39506,20995
39508,40999
39511,491836
39514,9985
39516,131999
39518,15999
39523,19000
39527,46000
39535,112000
39536,75000
39539,12980
39540,30900
39546,53000
39549,46000
39551,36500
39552,85000
39556,8500
39559,36880
39568,13715
39572,46998
39575,30999
39576,95000
39578,12500
39579,37500
39581,49999
39584,26999
39586,24995
39588,54000
39594,42242
39598,28000
39603,7999
39608,20989
39617,319900
39625,60500
39635,29500
39642,6500
39643,75499
39646,35000
39666,30950
39667,8500
39676,77900
39677,49000
39684,35200
39687,9250
39691,27900
39693,32000
39695,16500
39699,28999
39700,74500
39703,9500
39706,279950
39712,76000
39717,31953
39719,26599
39721,12990
39722,44900
39731,37000
39739,20000
39741,85500
39742,38005
39743,12900
39746,39999
39747,41000
39748,29994
39751,46999
39765,30999
39773,32999
39776,272950
39779,19975
39781,35500
39782,7500
39784,59000
39786,22000
39803,59500
39804,15000
39814,47000
39816,49700
39830,43500
39832,99999
39836,75000
39841,16500
39845,45900
39852,14000
39855,62000
39858,73300
39860,44500
39870,17500
39872,42000
39878,27500
39888,35470
39896,73500
39898,64500
39902,479995
39905,175000
39908,69685
39910,59750
39915,6000
39919,5500
39921,30999
39924,41900
39928,95000
39936,9500
39940,24500
39942,17500
39943,16100
39944,17999
39947,55000
39953,25900
39969,36995
39976,17900
39990,46850
39992,33900
39998,37000
39999,119900
40006,9800
40008,6900
40011,15500
40012,5900
40016,8500
40019,188500
40026,19000
40029,13000
40032,75000
40044,38900
40045,10500
40053,49599
40055,16000
40060,45950
40061,103900
40062,19995
40065,8500
40082,5800
40087,55000
40090,40999
40092,69998
40101,46900
40110,54490
40111,41299
40112,18000
40114,10500
40127,6500
40133,11499
40157,42500
40164,61999
40166,42499
40174,11900
40177,16500
40178,9500
40180,59750
40181,51950
40195,22966
40201,5000
40206,61998
40207,19800
40214,26500
40215,43666
40230,399950
40232,210000
40237,35000
40243,28499
40245,21800
40249,42998
40257,28450
40272,4000
40280,55000
40282,22500
40283,28450
40287,15000
40292,46199
40294,77535
40300,17000
40303,22999
40313,82150
40320,61900
40331,42998
40333,15000
40336,27000
40337,44900
40342,76500
40346,44900
40347,47500
40349,60995
40350,50000
40351,47698
40352,32999
40354,31000
40359,43900
40366,60000
40367,35297
40371,13500
40374,78000
40381,42886
40383,49999
40386,349950
40388,12000
40389,19750
40392,28900
40393,149000
40403,44999
40408,95000
40419,4800
40427,3600
40432,17000
40433,3900
40437,275000
40438,73998
40441,16600
40444,8500
40445,57900
40447,116999
40455,16770
40458,51000
40471,84999
40476,4000
40481,49995
40483,113990
40485,22000
40488,19500
40489,5900
40490,21000
40501,95580
40516,47000
40534,26500
40535,27899
40543,69500
40546,42000
40551,26500
40557,50000
40560,44900
40561,77897
40569,279900
40570,209900
40574,31000
40576,24000
40587,59900
40589,14000
40595,32850
40598,15750
40600,44888
40607,10000
40614,66500
40618,55329
40637,11970
40650,29999
40652,25000
40669,26485
40686,24900
40688,12500
40700,51750
40705,9250
40707,15900
40713,20500
40714,32000
40719,49500
40722,76000
40726,51900
40730,12000
40734,52590
40741,14000
40744,274900
40746,33999
40749,29725
40750,35750
40753,23000
40757,41900
40766,94000
40771,19950
40778,43000
40779,35000
40781,36900
40784,42900
40787,27999
40788,34000
40793,115999
40795,54798
40798,67000
40801,45900
40810,12500
40837,87500
40838,21000
40840,16000
40843,26500
40848,6700
40858,17000
40861,13500
40862,33000
40864,15000
40869,14000
40872,27500
40873,29500
40886,29995
40890,18000
40892,31599
40893,72500
40897,7999
40899,64800
40901,23500
40903,46900
40907,51700
40911,42500
40917,18000
40930,13500
40939,39853
40943,49573
40945,30919
40949,28000
40951,21000
40967,5995
40973,69500
40974,24500
40977,5900
40980,48000
40988,20000
40993,46000
40996,97500
40998,49900
40999,114998
41008,73000
41009,17500
41011,59000
41016,69998
41018,33500
41028,10500
41029,17500
41037,31000
41040,15000
41043,7200
41044,29000
41058,90200
41059,54999
41061,16900
41071,22500
41074,46750
41078,38900
41101,71000
41105,37405
41109,31000
41110,45277
41116,21500
41117,30510
41118,149900
41123,15000
41125,9500
41135,14995
41137,12900
41148,50000
41151,35000
41158,5500
41170,3500
41180,89000
41186,12998
41191,19999
41193,29500
41194,82000
41195,30000
41196,11000
41197,25382
41201,8500
41202,62900
41207,34500
41211,9000
41212,124900
41213,6880
41217,16500
41222,25990
41224,19000
41241,34000
41249,129000
41251,15500
41255,55999
41258,52889
41259,36999
41268,17500
41270,24900
41272,78999
41282,13715
41288,36994
41289,38490
41293,9995
41294,16500
41297,56740
41301,26500
41316,6300
41317,59950
41320,100000
41322,52999
41324,25700
41331,17900
41339,11499
41341,67963
41342,27899
41344,78000
41350,18688
41358,62000
41359,36000
41360,8750
41362,28500
41369,16500
41371,39127
41376,54000
41386,14900
41389,129900
41402,210000
41404,14000
41408,47500
41414,22500
41418,23750
41436,40368
41439,14000
41440,31985
41441,25500
41443,20800
41449,8999
41453,12000
41465,32250
41470,60000
41478,75900
41480,54000
41483,15499
41484,21999
41485,46552
41488,35000
41489,59598
41494,25980
41495,599000
41497,55000
41513,22000
41518,36000
41524,22500
41526,20784
41527,17500
41531,22995
41532,26999
41539,162950
41551,54543
41552,50000
41569,17999
41578,16770
41580,695000
41590,5700
41601,2500
41608,42500
41627,35998
41628,41598
41629,19000
41636,26000
41638,22800
41641,7300
41643,42691
41651,19550
41653,25000
41660,52999
41664,44000
41669,61059
41676,39500
41681,51900
41687,45999
41701,46598
41703,37000
41709,44596
41718,36000
41727,12900
41735,19500
41736,45000
41737,39390
41754,41999
41757,51998
41763,23800
41764,257000
41776,45500
41778,30499
41785,34000
41791,25999
41794,73500
41796,18000
41799,44000
41802,25900
41804,46000
41805,37998
41816,64000
41820,19950
41823,71995
41826,29998
41827,31450
41836,73600
41840,70000
41843,12900
41847,38500
41853,12000
41854,4900
41855,33295
41861,4300
41868,90000
41874,20800
41880,37000
41881,34580
41883,26750
41886,45750
41887,9999
41890,17995
41891,4000
41894,5999
41897,27633
41902,66500
41903,96500
41904,33500
41906,10000
41909,27899
41912,12999
41913,18900
41925,6500
41927,42000
41933,4199
41937,19500
41944,29500
41955,79999
41960,13000
41963,115000
41974,84645
41981,103000
41987,27800
41997,35300
42002,97952
42003,26500
42004,35899
42006,8000
42007,79998
42009,39998
42010,22500
42014,5000
42019,40999
42022,26000
42027,27785
42031,64600
42035,36000
42036,47124
42037,59500
42055,43000
42058,314900
42062,240000
42063,19190
42076,8500
42081,42995
42084,27500
42085,48000
42087,24000
42090,15995
42097,6730
42102,71999
42104,21500
42110,24000
42117,30000
42121,16000
42126,31000
42127,40000
42128,39995
42130,44870
42138,9500
42142,27500
42151,26750
42152,35000
42161,22000
42162,89900
42168,45999
42172,12000
42173,42886
42179,5700
42185,20000
42188,31999
42200,38500
42205,8950
42209,15000
42210,50000
42211,39500
42220,15000
42221,45000
42224,54490
42226,10990
42233,22222
42236,42598
42244,16750
42246,12998
42250,56515
42253,20900
42257,5500
42259,33500
42263,60000
42268,14950
42272,69250
42274,45000
42277,45000
42289,48000
42304,9950
42305,7500
42307,67100
42312,21900
42313,65000
42324,15900
42326,15000
42333,18500
42334,10500
42336,32000
42338,93999
42339,14000
42341,32750
42343,12000
42348,2000
42353,49995
42360,4300
42367,10000
42375,10000
42378,41599
42385,15900
42387,59000
42388,53900
42389,19290
42396,51998
42397,43000
42401,25980
42402,12500
42403,39853
42404,42599
42429,18000
42431,56000
42432,14500
42436,45000
42444,9499
42449,18000
42454,50998
42456,6000
42463,9000
42469,51000
42481,5899
42482,6500
42487,36999
42498,29994
42501,11000
42502,6750
42538,8100
42540,43499
42548,33800
42550,4100
42557,31900
42559,22000
42566,18000
42569,8999
42570,11000
42572,72995
42575,99750
42578,6500
42583,59203
42587,72900
42596,41400
42603,8500
42610,14995
42613,46000
42614,89999
42620,53500
42633,64900
42638,29990
42641,8750
42645,21500
42648,4300
42650,23300
42657,24000
42658,139500
42671,39900
42672,9495
42676,138999
42684,48000
42685,169000
42693,9800
42695,11000
42699,26599
42700,16900
42702,18800
42708,22000
42713,22500
42714,96900
42720,15500
42724,67900
42730,17000
42733,13000
42745,16500
42750,65000
42757,20000
42762,75000
42763,8700
42767,42000
42778,61900
42780,91900
42784,32000
42791,68000
42793,16700
42804,37999
42820,13895
42823,29895
42824,11400
42825,35500
42832,59400
42834,61599
42835,6000
42838,23999
42840,36950
42843,40995
42854,27500
42855,17390
42857,15000
42862,52500
42872,22999
42880,17500
42888,19998
42902,25000
42906,148500
42909,31000
42927,8100
42934,9500
42948,23500
42950,28995
42953,34999
42955,42590
42965,54798
42969,63900
43004,80900
43012,82500
43017,44800
43018,4500
43040,71000
43043,32500
43044,39799
43053,4500
43061,18500
43063,40999
43065,69000
43069,9450
43071,6000
43075,24500
43077,144900
43080,22500
43083,38000
43089,51000
43091,53900
43097,10500
43099,46787
43110,32750
43112,94000
43113,17500
43115,26000
43121,29950
43122,58000
43126,19500
43134,37300
43136,52000
43138,42995
43152,25000
43156,116999
43157,86999
43171,33999
43173,25500
43191,15999
43198,52000
43203,24000
43206,48000
43207,16999
43219,26500
43222,30999
43225,94000
43234,73897
43238,19500
43242,34000
43243,104900
43245,51000
43248,51900
43254,28500
43256,6000
43257,55998
43259,18500
43260,54543
43263,13000
43267,24000
43268,41995
43273,12000
43276,5000
43278,30000
43304,35000
43312,12995
43317,34500
43318,71400
43321,210000
43326,19000
43332,12900
43343,12749
43350,17800
43353,9000
43356,66400
43359,10500
43364,35900
43371,75900
43389,42000
43390,52889
43396,36800
43409,96900
43414,44775
43432,47500
43433,18000
43443,15500
43444,15900
43446,17500
43455,35000
43458,117900
43462,29500
43466,28499
43474,9950
43486,23000
43494,17999
43495,8900
43496,37050
43498,80900
43500,9500
43511,27500
43522,226000
43523,44000
43531,19795
43533,39500
43536,47798
43540,28900
43546,5000
43547,69999
43550,109499
43554,24995
43561,9995
43566,8500
43569,7500
43571,11000
43572,21375
43573,112000
43580,60999
43592,29500
43595,6000
43599,12500
43602,89000
43610,39000
43621,31933
43626,53950
43632,10300
43636,18987
43644,26500
43646,8995
43650,63500
43652,17000
43656,26900
43658,10700
43663,7900
43666,48000
43670,117900
43676,42900
43682,12000
43688,50000
43690,54900
43696,39000
43705,12980
43708,18500
43712,40950
43717,39000
43718,17500
43720,43000
43721,40950
43726,32000
43727,66000
43728,38000
43730,13000
43741,25307
43742,18900
43746,9000
43747,35619
43758,35500
43765,6500
43767,31755
43774,29995
43782,204900
43796,38700
43799,49998
43801,47850
43802,4199
43811,28000
43814,43500
43830,135800
43832,31000
43834,25500
43837,17200
43842,81900
43849,40000
43852,55000
43861,60999
43863,9985
43865,96500
43866,5900
43869,70000
43874,28600
43886,39100
43893,30000
43895,45950
43896,10900
43901,56000
43907,40950
43917,5000
43918,5990
43920,5990
43924,15051
43928,25500
43932,33531
43936,17000
43941,59995
43945,8000
43946,26500
43960,38000
43965,64288
43975,5199
43979,13349
43983,64000
43985,30599
43989,7999
43999,55460
44009,36998
44010,18200
44015,19999
44017,40500
44030,26000
44037,39998
44038,22000
44039,27500
44045,53800
44059,22000
44061,133500
44070,41000
44071,115000
44073,6700
44074,65999
44079,49936
44085,5500
44089,20000
44094,31000
44095,86000
44096,19000
44098,40200
44100,31999
44110,229900
44128,57000
44129,26900
44141,9250
44145,15999
44148,220000
44157,115000
44160,8500
44164,27800
44165,22000
44170,34000
44172,41000
44175,8900
44181,31450
44196,15000
44203,6000
44205,32324
44218,15000
44219,104900
44222,267950
44223,37899
44226,250000
44229,63900
44230,55000
44231,45500
44240,13000
44242,29995
44251,37500
44255,36500
44257,43250
44266,39599
44267,34700
44271,26816
44283,48990
44287,84645
44288,33500
44292,20000
44298,42900
44309,27750
44322,14995
44328,63500
44335,24500
44336,40950
44343,59980
44354,27500
44355,17500
44358,15900
44368,12000
44370,35000
44374,49998
44378,188900
44384,19000
44385,44000
44393,19000
44402,52900
44403,9200
44409,12500
44410,79999
44411,17950
44413,24950
44419,63500
44422,17500
44426,21990
44427,29999
44433,39000
44437,33500
44443,72598
44469,5000
44470,19995
44473,43389
44474,13500
44478,46500
44479,12900
44480,26299
44483,17900
44496,4500
44521,67500
44523,30500
44526,15000
44531,52000
44538,16000
44543,47500
44548,8500
44554,81900
44558,37500
44559,2899
44563,38700
44570,41400
44585,11200
44586,53500
44589,8750
44594,103900
44596,20900
44606,33000
44611,46000
44612,124995
44614,39990
44618,17777
44622,44999
44631,30000
44634,8400
44641,17999
44643,30000
44644,19998
44646,23000
44651,10900
44652,23300
44654,15000
44655,135000
44658,15000
44668,20500
44676,3500
44682,99999
44691,81500
44698,17000
44701,84999
44708,21500
44710,14500
44715,12000
44716,67000
44723,112500
44727,9000
44734,84900
44735,51500
44740,62999
44748,45000
44750,22000
44752,6500
44753,9450
44761,11000
44768,29000
44771,29798
44775,25980
44780,16500
44781,89999
44786,69900
44790,42500
44792,15400
44795,22000
44812,9999
44818,27599
44820,229000
44822,12500
44831,11995
44839,17500
44843,17500
44846,29000
44848,37050
44850,34900
44853,21500
44854,19900
44856,23500
44861,9500
44862,130000
44872,23500
44878,50000
44881,8500
44885,8500
44886,32541
44907,25698
44910,13500
44915,10500
44919,19000
44920,20995
44922,4300
44937,5800
44947,33500
44950,91000
44951,46900
44954,6900
44955,36999
44958,15500
44959,16000
44962,85000
44966,23999
44969,5200
44983,47500
44984,76500
44990,64600
44991,24995
44994,33889
44997,26000
45026,50000
45035,43000
45062,80000
45064,15000
45068,37000
45069,58000
45071,14995
45072,46999
45075,12000
45082,34600
45090,71000
45093,116911
45098,23000
45107,47000
45112,16000
45127,34645
45128,56740
45136,18300
45140,21900
45141,4999
45143,15397
45144,54798
45153,8900
45155,75000
45158,96000
45171,48000
45173,42999
45180,54599
45183,31000
45189,10000
45193,449991
45194,45000
45199,33295
45207,30000
45208,12499
45211,26999
45214,10500
45218,29000
45222,52000
45230,28590
45233,40598
45234,39000
45236,84500
45239,38436
45247,18500
45249,92888
45255,45999
45260,20900
45265,84000
45270,78499
45271,24995
45273,234900
45282,52999
45288,20995
45293,14000
45296,85500
45300,8800
45303,164725
45304,44000
45305,599000
45315,24950
45323,14195
45324,113000
45333,53000
45339,16995
45346,49998
45348,22000
45353,31000
45355,11800
45358,275000
45359,36880
45364,38005
45366,34500
45385,13250
45391,58900
45392,44900
45394,65900
45396,39998
45399,13500
45400,32500
45402,23500
45403,36000
45404,23598
45407,45500
45408,19900
45410,48000
45416,10200
45426,8500
45429,38000
45431,53600
45439,30990
45443,32500
45445,32000
45448,15500
45450,12500
45453,40200
45455,9950
45457,12400
45459,31000
45462,41900
45465,48000
45468,24995
45470,37900
45471,71400
45478,19500
45481,27518
45482,39499
45487,33500
45488,49599
45490,13888
45492,28999
45497,18000
45499,42000
45501,14000
45502,24850
45508,62499
45524,6000
45525,6500
45527,27900
45531,30427
45532,21750
45533,46552
45535,32063
45537,34000
45539,129000
45550,9250
45554,42500
45555,42000
45558,84000
45560,16000
45566,25998
45568,7000
45579,145000
45586,20000
45593,98000
45594,31000
45595,65688
45607,19500
45611,27500
45613,32500
45616,274900
45622,31000
45624,86500
45633,44315
45637,81500
45645,44600
45655,23000
45664,69999
45669,11800
45674,54543
45681,185950
45685,27500
45700,13999
45709,24500
45719,12500
45721,8500
45723,104999
45724,12950
45725,37000
45730,24000
45733,58998
45735,31000
45741,4200
45745,20500
45754,31698
45756,166900
45758,50000
45769,65998
45770,35999
45772,9950
45773,6500
45777,20999
45779,40000
45780,21000
45781,19500
45782,29000
45790,17999
45799,31950
45804,32324
45815,40999
45821,34645
45837,15900
45840,6500
45847,9950
45849,12995
45852,4500
45857,41598
45859,114000
45861,60894
45864,33500
45866,10500
45878,10500
45881,9500
45886,73000
45889,31990
45892,36995
45895,55000
45905,41250
45917,16000
45918,7500
45921,68990
45922,30000
45925,15000
45928,20997
45931,70000
45935,53722
45937,58000
45939,11500
45948,25695
45954,41900
45956,33000
45958,25215
45971,17000
45974,37999
45977,27000
45979,11000
45988,69500
46003,19995
46005,46999
46020,21500
46027,44900
46028,25650
46033,49999
46034,79990
46036,24900
46040,6800
46041,48190
46044,59500
46060,41500
46063,9000
46067,22500
46071,28000
46080,24000
46090,10999
46109,65000
46112,12240
46113,67000
46122,7700
46123,38298
46124,59203
46128,47645
46130,24000
46133,229000
46137,115000
46141,4199
46146,5995
46147,51900
46148,21500
46157,27000
46161,12500
46170,33490
46171,34084
46173,7500
46183,17800
46184,154900
46186,47698
46203,4000
46205,26500
46208,38500
46217,7900
46223,23900
46226,54999
46230,9500
46232,6000
46236,12000
46244,10000
46251,75950
46253,17200
46269,209995
46278,15000
46288,37900
46290,76000
46291,83000
46298,53000
46301,15000
46303,9500
46308,15000
46317,5000
46318,24999
46322,18000
46324,92900
46325,5990
46331,1599000
46336,10995
46341,22000
46347,15750
46348,69900
46359,47950
46362,149000
46367,32900
46368,27500
46372,39900
46380,6900
46383,95000
46385,13250
46398,26288
46399,13500
46401,28890
46405,19500
46409,28900
46421,84620
46425,39390
46426,10999
46440,42433
46445,34000
46446,47000
46450,9500
46452,41000
46460,10000
46462,52000
46463,19000
46465,91000
46468,38999
46480,22500
46490,80140
46496,42499
46498,53900
46504,59000
46509,20784
46516,11900
46518,63598
46522,6500
46524,63000
46527,46598
46528,6800
46533,29000
46544,36998
46565,33531
46569,22500
46572,6900
46582,32000
46599,16500
46601,31000
46603,17000
46605,4200
46611,41299
46613,17000
46615,37050
46624,42590
46630,83000
46636,14500
46643,28900
46646,22500
46655,38999
46677,8900
46681,20000
46691,6500
46693,12500
46697,193063
46699,5800
46701,30900
46704,23599
46711,49999
46731,21500
46732,5200
46735,29000
46736,57000
46738,18500
46740,45000
46745,4000
46749,11500
46757,52000
46758,16000
46762,11500
46765,3499
46767,4700
46786,32500
46797,33290
46801,44990
46807,11500
46812,3500
46816,59750
46822,42900
46829,46000
46837,18000
46842,37999
46844,29900
46848,26500
46855,18900
46861,8500
46864,15999
46871,95999
46878,33000
46879,31500
46880,27899
46882,12900
46890,19995
46899,20900
46909,13700
46916,52000
46918,33410
46920,108900
46925,21000
46928,16000
46930,86900
46934,36000
46938,18999
46941,35000
46942,38998
46953,50500
46955,2800
46968,34999
46971,64990
46974,17495
46985,7100
46987,14000
46989,29500
46993,46500
46997,19000
47002,27000
47004,84645
47015,39900
47016,24500
47023,89000
47026,29497
47039,18000
47044,10000
47063,13000
47067,20000
47069,19995
47072,9900
47079,10500
47081,103900
47082,12000
47087,17900
47091,4100
47101,67900
47103,73000
47104,8250
47120,48698
47138,8500
47145,17816
47146,19190
47151,30510
47157,60995
47159,23000
47160,34084
47161,51798
47162,185950
47171,5000
47180,5995
47183,29999
47186,67500
47195,54999
47199,17498
47200,299000
47206,24500
47216,33531
47220,20000
47222,40500
47224,9450
47225,47500
47226,16999
47235,40500
47242,76500
47247,29000
47250,59000
47251,28900
47253,56000
47263,35000
47272,52000
47273,32000
47300,8999
47301,9000
47304,43642
47307,44999
47314,134900
47317,23500
47324,20000
47325,12500
47330,11400
47332,40000
47334,19780
47335,197750
47344,43000
47345,17500
47348,17800
47356,36000
47359,89000
47360,15599
47370,78350
47384,60999
47386,22999
47393,11500
47396,52000
47397,39000
47407,12700
47409,45000
47411,20848
47413,28900
47415,36500
47420,62500
47421,114000
47424,35000
47430,21000
47432,21400
47436,16000
47444,31950
47446,12500
47449,38000
47453,17500
47454,37499
47463,6250
47475,4999
47482,84000
47485,41899
47487,16000
47490,21500
47495,5000
47500,18000
47503,27000
47509,9000
47518,4750
47522,28500
47525,30000
47536,15300
47539,99000
47543,23998
47558,267950
47559,41927
47569,34918
47579,25987
47580,68500
47581,24000
47583,8000
47584,12000
47585,52645
47587,11499
47597,69900
47603,49900
47609,16995
47615,45423
47618,22989
47621,26000
47622,28000
47629,18300
47631,9500
47637,3000
47644,15000
47648,9500
47649,28000
47654,12400
47662,28500
47667,94500
47673,46750
47675,6000
47677,5699
47678,50000
47690,28825
47697,21999
47702,12500
47705,48500
47710,17500
47712,274900
47713,36791
47714,15450
47720,9650
47721,20900
47731,21800
47737,31000
47744,12500
47745,71200
47748,16000
47753,18387
47755,43000
47757,113000
47758,185950
47760,175000
47763,64500
47768,4500
47769,21000
47771,39999
47784,23000
47785,24999
47788,8900
47795,46900
47799,42590
47804,29000
47809,47500
47814,47645
47817,16500
47821,18900
47826,10500
47832,23500
47835,22995
47840,6000
47844,52500
47849,25500
47863,20500
47871,26000
47872,31000
47886,15999
47889,62999
47891,25900
47895,20000
47896,12500
47902,21500
47904,9950
47910,29900
47912,37900
47921,32999
47926,59000
47933,28900
47936,17899
47945,13250
47946,15500
47950,37000
47957,4300
47958,8550
47959,67900
47962,16500
47974,6975
47980,44950
47981,15000
47983,44791
47985,48950
47994,39500
47996,18000
48003,17900
48006,33295
48018,31000
48025,12000
48026,18987
48027,41329
48034,5700
48035,94998
48039,16000
48062,51698
48074,34580
48079,4500
48089,36969
48092,15000
48097,74000
48099,24900
48109,25999
48116,37698
48117,99750
48124,99950
48125,12500
48126,13310
48132,99000
48134,19470
48136,60995
48138,43775
48140,18000
48141,94900
48150,5999
48151,46900
48153,64990
48163,53000
48169,19800
48170,7350
48193,20900
48207,52500
48209,44400
48213,22000
48224,18300
48226,26288
48233,46500
48234,6299
48237,72999
48240,59995
48246,35900
48249,9999
48251,62425
48255,18995
48269,40000
48273,16750
48285,7858
48286,5000
48298,29444
48305,78999
48307,53499
48313,13895
48315,32000
48323,99750
48327,50000
48335,35999
48340,25500
48341,38322
48346,29999
48348,108000
48349,54900
48350,26499
48356,46999
48369,52500
48370,26999
48386,12500
48400,37500
48413,22000
48416,17000
48426,39000
48427,12000
48438,109900
48449,17000
48452,77900
48453,12990
48454,63500
48457,63500
48460,61999
48466,84900
48467,45000
48472,72900
48477,37400
48479,54999
48480,21500
48482,29614
48487,15499
48490,124990
48496,17500
48497,8250
48504,52999
48510,149000
48514,11500
48521,44000
48540,16000
48541,15500
48543,45000
48546,144664
48549,8450
48552,59980
48567,30890
48569,16000
48571,22500
48574,77999
48578,7700
48588,51000
48589,40000
48592,19000
48597,35000
48609,15500
48611,7390
48614,38000
48620,3200
48622,17000
48623,50000
48627,1599000
48633,48190
48643,46552
48650,29900
48654,25000
48655,41950
48663,41885
48668,220000
48678,32500
48681,42500
48684,18500
48685,18995
48686,48000
48687,16750
48689,46479
48699,23998
48704,14995
48708,16000
48710,399900
48730,27875
48734,21000
48745,26500
48752,59000
48753,64683
48769,11500
48775,48900
48780,16500
48800,37998
48801,39000
48806,15500
48815,32000
48816,14500
48821,80000
48830,13349
48832,26000
48834,16500
48836,695000
48840,38500
48851,38000
48855,35000
48860,18200
48862,43500
48869,28616
48872,19000
48884,30999
48891,45000
48892,57300
48895,17000
48898,30000
48908,40995
48909,44850
48935,21999
48944,18000
48945,54000
48954,24500
48955,28000
48959,20999
48963,10500
48968,16500
48973,97952
48975,73600
48981,34500
48986,42500
48987,15500
48992,15000
48995,38998
48997,24500
48999,19980
49003,12500
49005,47850
49007,10000
49011,17000
49016,65000
49018,37000
49022,55000
49037,3000
49049,159998
49055,27899
49071,22000
49072,39853
49078,78000
49080,48500
49081,5200
49082,63900
49087,19996
49091,16800
49092,77535
49095,72980
49096,93999
49097,20950
49099,17900
49102,29950
49106,16770
49118,50927
49120,49999
49121,54500
49124,42850
49125,24000
49127,45999
49128,34999
49129,18000
49134,42388
49139,9500
49142,19900
49148,69790
49154,43000
49164,38900
49177,32900
49183,39995
49186,49900
49187,37405
49188,24999
49194,31000
49197,239995
49201,19500
49204,15500
49207,9950
49210,30825
49221,52500
49230,17599
49231,38998
49232,53568
49243,119999
49244,35000
49246,15900
49269,84500
49273,30000
49284,28500
49288,54000
49289,6700
49290,173995
49291,25900
49295,8700
49302,33000
49309,9995
49311,37500
49320,38500
49321,10200
49329,39998
49330,25999
49332,27000
49333,108900
49335,77900
49344,5699
49351,259500
49368,24999
49370,64500
49378,17500
49386,17500
49392,38700
49397,42850
49400,17999
49405,12000
49406,44315
49412,57480
49414,23750
49438,60999
49439,6500
49441,28500
49445,27000
49447,229000
49451,56900
49457,54995
49461,39599
49467,15999
49468,15000
49478,229000
49479,9995
49482,61998
49484,27499
49486,9950
49488,33000
49489,63500
49490,87500
49495,9999
49498,59500
49500,200000
49517,15500
49525,16000
49531,61900
49535,28000
49538,77900
49540,46500
49542,51900
49543,104900
49552,27500
49553,89750
49563,38999
49569,7390
49576,34000
49578,65000
49580,16488
49586,6500
49590,32000
49601,44000
49608,42000
49610,51000
49618,16600
49619,39000
49622,40100
49623,51700
49624,110000
49627,51000
49629,15999
49637,67000
49638,28900
49642,38000
49643,78999
49646,75000
49657,33995
49658,33172
49661,34999
49667,35690
49669,23500
49676,69000
49685,97952
49687,12000
49691,23977
49705,239995
49716,31000
49717,59203
49727,84500
49762,45000
49763,26999
49767,33200
49770,34999
49779,53000
49781,29500
49785,16500
49793,19000
49803,38400
49805,45999
49815,75000
49818,32999
49819,12500
49828,33000
49829,599000
49837,23600
49845,9500
49846,62479
49858,209000
49863,42995
49867,12000
49873,36500
49880,49000
49881,38436
49882,25500
49886,30499
49895,35300
49908,68500
49920,76740
49931,32324
49937,6000
49939,30275
49947,11200
49955,51698
49961,15500
49969,26500
49970,50000
49978,47999
49982,46500
49992,24899
50006,15000
50008,5500
50011,23000
50025,35000
50027,18955
50031,7000
50035,9200
50042,22966
50043,72500
50045,18999
50047,41000
50049,4300
50052,75499
50057,42000
50068,8100
50076,7000
50079,96500
50080,259991
50089,17500
50097,69000
50101,20000
50102,11500
50104,27900
50116,24440
50122,15000
50127,33500
50130,24900
50131,26999
50132,128000
50133,27000
50140,42500
50145,44700
50146,17000
50155,99750
50158,12000
50160,25000
50161,14500
50162,34500
50173,18500
50177,21000
50179,49500
50180,41900
50190,12999
50198,18955
50207,42250
50208,25500
50215,29500
50223,24200
50226,7200
50231,47756
50252,45000
50256,90000
50260,63500
50268,19977
50270,59500
50278,13000
50288,15700
50289,24700
50294,7300
50310,6750
50311,29000
50313,26599
50315,29000
50318,13000
50323,37500
50325,18795
50327,74995
50330,44999
50335,29500
50340,16000
50349,15500
50351,7000
50354,46479
50358,3500
50364,32950
50365,43250
50376,10999
50381,47995
50392,33500
50395,36900
50422,259991
50427,37698
50431,83598
50436,76000
50438,53999
50441,99750
50442,15900
50444,42000
50446,80000
50447,15990
50449,77900
50452,173995
50466,28748
50467,42599
50474,15000
50477,9950
50480,36995
50481,21500
50484,599995
50488,58998
50490,16500
50493,22999
50501,21500
50504,24350
50505,8995
50506,29000
50510,32999
50518,37900
50548,83999
50556,6800
50559,45480
50562,41329
50563,169000
50565,32368
50566,8250
50567,23000
50571,8500
50576,129000
50580,7599
50582,98000
50598,31000
50609,28998
50619,22500
50628,70000
50632,31999
50633,67999
50634,27500
50640,24950
50645,68000
50646,14800
50649,14599
50656,5000
50667,9500
50671,19425
50672,21500
50673,20950
50674,139500
50685,66900
50689,28500
50691,59598
50698,39750
50703,87500
50706,19500
50708,99000
50714,26000
50722,23500
50724,35750
50725,34000
50731,43430
