id,Usage,price
61257,Public,45950
61269,Public,25000
61270,Public,23900
61275,Public,72995
61278,Public,8500
61279,Public,35500
61283,Public,14500
61287,Public,33995
61288,Public,98900
61289,Public,37900
61290,Public,7500
61297,Public,92500
61301,Public,243900
61304,Public,60000
61313,Public,30919
61325,Public,16000
61335,Public,75950
61343,Public,14500
61352,Public,15000
61364,Public,37999
61365,Public,44800
61366,Public,21000
61369,Public,33610
61371,Public,105500
61372,Public,7500
61386,Public,92000
61389,Public,56000
61390,Public,49900
61391,Public,60995
61406,Public,104999
61408,Public,12490
61423,Public,32000
61428,Public,14500
61433,Public,14000
61446,Public,20708
61447,Public,32769
61449,Public,26485
61459,Public,70250
61461,Public,27999
61463,Public,37899
61465,Public,39884
61470,Public,13895
61471,Public,43000
61483,Public,204900
61484,Public,8900
61487,Public,33200
61490,Public,27998
61500,Public,14900
61504,Public,46598
61538,Public,30000
61555,Public,27000
61559,Public,41500
61560,Public,37500
61561,Public,23900
61565,Public,21500
61570,Public,12250
61574,Public,27000
61577,Public,44950
61578,Public,43666
61605,Public,32000
61612,Public,42900
61615,Public,50000
61620,Public,22500
61622,Public,34000
61624,Public,64000
61627,Public,36994
61630,Public,40368
61633,Public,17000
61638,Public,12433
61641,Public,11000
61642,Public,38999
61647,Public,43500
61653,Public,6500
61655,Public,14500
61658,Public,5900
61661,Public,244896
61664,Public,38995
61667,Public,67000
61668,Public,24950
61673,Public,279900
61676,Public,49500
61680,Public,17500
61682,Public,36995
61688,Public,36500
61693,Public,41500
61694,Public,49900
61704,Public,104000
61712,Public,35000
61717,Public,41950
61718,Public,45000
61728,Public,28900
61735,Public,33290
61756,Public,10995
61757,Public,19425
61772,Public,129000
61773,Public,49500
61776,Public,31000
61780,Public,12999
61782,Public,7300
61783,Public,39244
61793,Public,22500
61798,Public,15998
61802,Public,99900
61808,Public,6950
61809,Public,55000
61811,Public,16900
61819,Public,15499
61823,Public,10000
61828,Public,11500
61837,Public,48459
61848,Public,73000
61849,Public,9995
61854,Public,45500
61857,Public,4200
61866,Public,65000
61867,Public,33410
61870,Public,83900
61873,Public,20900
61875,Public,28750
61879,Public,54900
61882,Public,41500
61883,Public,15000
61889,Public,33295
61893,Public,41000
61896,Public,30000
61903,Public,33500
61906,Public,33999
61912,Public,29900
61917,Public,83000
61928,Public,171900
61932,Public,99800
61941,Public,8700
61943,Public,20500
61944,Public,29995
61948,Public,10500
61956,Public,31500
61958,Public,9975
61959,Public,41927
61963,Public,19000
61974,Public,65000
61977,Public,41000
61981,Public,6900
61982,Public,28000
61998,Public,12240
61999,Public,42500
62007,Public,38400
62008,Public,36969
62010,Public,39000
62016,Public,24000
62018,Public,45999
62019,Public,109900
62022,Public,6700
62025,Public,136900
62028,Public,6000
62029,Public,29000
62035,Public,42000
62036,Public,33500
62037,Public,48999
62038,Public,24000
62042,Public,22000
62044,Public,9450
62047,Public,41500
62050,Public,149500
62053,Public,69500
62057,Public,23750
62065,Public,32999
62069,Public,10300
62073,Public,9995
62084,Public,5990
62087,Public,19000
62091,Public,26499
62096,Public,45770
62097,Public,61998
62103,Public,15000
62122,Public,11500
62125,Public,12240
62130,Public,48000
62131,Public,48995
62133,Public,43860
62141,Public,6500
62142,Public,20000
62152,Public,12950
62158,Public,52000
62161,Public,102000
62163,Public,36800
62168,Public,41899
62171,Public,9995
62173,Public,12500
62179,Public,25900
62184,Public,8500
62197,Public,204900
62199,Public,23000
62200,Public,21400
62203,Public,65999
62208,Public,46000
62210,Public,27500
62217,Public,44700
62219,Public,5900
62237,Public,19000
62243,Public,62499
62256,Public,33591
62258,Public,24700
62264,Public,64500
62266,Public,19500
62270,Public,28499
62277,Public,32368
62285,Public,53000
62286,Public,55000
62288,Public,31450
62298,Public,32500
62305,Public,55000
62311,Public,24000
62314,Public,3000
62315,Public,83000
62317,Public,25625
62319,Public,210000
62322,Public,49999
62326,Public,39860
62329,Public,84620
62331,Public,21375
62332,Public,17500
62334,Public,64250
62337,Public,134000
62339,Public,33591
62350,Public,17200
62352,Public,67800
62356,Public,7500
62357,Public,66400
62362,Public,91000
62374,Public,31000
62379,Public,13750
62384,Public,15397
62385,Public,44900
62387,Public,41950
62390,Public,14500
62392,Public,21998
62407,Public,115000
62411,Public,59200
62412,Public,20708
62413,Public,39979
62414,Public,28324
62416,Public,69900
62418,Public,9000
62420,Public,40000
62421,Public,23750
62429,Public,19550
62434,Public,14798
62435,Public,18987
62444,Public,20900
62445,Public,44315
62446,Public,7000
62447,Public,21000
62450,Public,649999
62460,Public,25900
62463,Public,67800
62464,Public,67900
62470,Public,73900
62474,Public,13500
62477,Public,9995
62479,Public,12999
62481,Public,31000
62483,Public,8500
62488,Public,39900
62489,Public,33000
62498,Public,9999
62506,Public,59000
62510,Public,43000
62518,Public,119500
62522,Public,15900
62523,Public,50500
62526,Public,42500
62537,Public,130000
62542,Public,9500
62566,Public,54995
62567,Public,4400
62569,Public,26500
62580,Public,21000
62581,Public,3850
62585,Public,32000
62588,Public,9000
62591,Public,41885
62593,Public,10500
62599,Public,27750
62604,Public,36999
62611,Public,39999
62614,Public,53999
62622,Public,3500
62627,Public,21500
62633,Public,42500
62638,Public,9998
62640,Public,83000
62644,Public,63000
62650,Public,45000
62655,Public,45950
62657,Public,75000
62663,Public,26500
62664,Public,197499
62666,Public,11800
62683,Public,45000
62684,Public,103500
62686,Public,45000
62687,Public,30000
62690,Public,25500
62696,Public,18900
62702,Public,197499
62703,Public,35000
62704,Public,24700
62709,Public,18000
62710,Public,45000
62725,Public,5000
62728,Public,49999
62730,Public,21000
62732,Public,29900
62733,Public,16000
62734,Public,30750
62737,Public,15999
62738,Public,4000
62749,Public,8500
62752,Public,11000
62753,Public,13999
62770,Public,36000
62773,Public,26900
62782,Public,63500
62799,Public,24000
62800,Public,59900
62804,Public,48000
62806,Public,101999
62807,Public,16000
62817,Public,28500
62825,Public,32000
62826,Public,28450
62828,Public,13490
62837,Public,20000
62839,Public,28000
62847,Public,49936
62854,Public,21000
62861,Public,80000
62862,Public,63500
62865,Public,315000
62868,Public,42999
62872,Public,11900
62874,Public,18500
62882,Public,38005
62889,Public,7500
62898,Public,12000
62899,Public,33889
62911,Public,7858
62915,Public,32500
62922,Public,41000
62940,Public,17000
62944,Public,58598
62948,Public,15000
62951,Public,10500
62952,Public,15000
62955,Public,128995
62956,Public,21000
62963,Public,98900
62967,Public,30990
62970,Public,19999
62973,Public,17999
62975,Public,50000
62989,Public,42850
62994,Public,6500
62997,Public,11400
63003,Public,45000
63009,Public,59000
63018,Public,45000
63019,Public,26950
63022,Public,33000
63026,Public,68000
63027,Public,59000
63030,Public,6499
63032,Public,13900
63034,Public,36500
63042,Public,9000
63047,Public,57480
63051,Public,41900
63060,Public,13800
63064,Public,92888
63070,Public,32500
63074,Public,73998
63080,Public,34580
63082,Public,52900
63085,Public,41000
63090,Public,13250
63092,Public,27000
63096,Public,46598
63097,Public,40999
63098,Public,47449
63100,Public,22945
63107,Public,25500
63120,Public,48000
63124,Public,19998
63126,Public,64288
63132,Public,7100
63142,Public,27000
63149,Public,21000
63154,Public,13850
63157,Public,10750
63158,Public,41999
63159,Public,16499
63162,Public,49999
63166,Public,150000
63167,Public,39853
63169,Public,18853
63171,Public,35345
63173,Public,39900
63181,Public,21590
63193,Public,47995
63198,Public,47449
63202,Public,11500
63213,Public,21373
63222,Public,27000
63223,Public,24500
63231,Public,139000
63236,Public,74500
63240,Public,36999
63243,Public,18000
63245,Public,5900
63251,Public,22500
63262,Public,29950
63270,Public,3499
63274,Public,36500
63285,Public,19780
63288,Public,55000
63298,Public,48000
63299,Public,2300
63300,Public,12000
63315,Public,30000
63329,Public,149500
63331,Public,6500
63333,Public,34999
63338,Public,25900
63342,Public,92900
63349,Public,85998
63350,Public,23750
63359,Public,44500
63360,Public,61900
63363,Public,749950
63364,Public,13500
63368,Public,29430
63369,Public,22000
63370,Public,11800
63373,Public,10900
63375,Public,10900
63377,Public,61000
63378,Public,5000
63380,Public,6500
63385,Public,23500
63392,Public,63500
63393,Public,24500
63399,Public,7000
63400,Public,6000
63401,Public,21400
63407,Public,32999
63408,Public,36800
63415,Public,16000
63416,Public,14599
63419,Public,45900
63424,Public,26599
63429,Public,21000
63430,Public,33000
63432,Public,5000
63433,Public,27000
63434,Public,188500
63440,Public,8995
63445,Public,38633
63451,Public,12500
63454,Public,15500
63458,Public,20000
63459,Public,75000
63473,Public,19995
63482,Public,45999
63489,Public,35500
63494,Public,43389
63501,Public,15900
63508,Public,19500
63513,Public,49999
63515,Public,13450
63520,Public,38633
63522,Public,5900
63531,Public,57900
63533,Public,18500
63536,Public,49500
63540,Public,18000
63550,Public,16500
63551,Public,5900
63557,Public,17500
63558,Public,25698
63559,Public,39990
63569,Public,24000
63570,Public,9500
63573,Public,19000
63577,Public,89750
63582,Public,67100
63583,Public,63995
63585,Public,42995
63586,Public,9998
63589,Public,75950
63595,Public,23000
63602,Public,6880
63603,Public,72950
63617,Public,11400
63625,Public,40036
63626,Public,29900
63630,Public,12000
63633,Public,18000
63637,Public,20850
63638,Public,28900
63644,Public,15000
63650,Public,59800
63657,Public,8900
63667,Public,17000
63676,Public,15995
63678,Public,54000
63685,Public,18500
63693,Public,35850
63694,Public,18500
63700,Public,84000
63703,Public,39000
63704,Public,26000
63706,Public,35900
63707,Public,47350
63715,Public,59590
63735,Public,42000
63740,Public,54500
63751,Public,15000
63752,Public,24000
63768,Public,115000
63771,Public,10500
63773,Public,21500
63782,Public,37999
63783,Public,9999
63786,Public,17995
63787,Public,10999
63788,Public,51999
63793,Public,70000
63799,Public,135000
63802,Public,53000
63806,Public,144900
63809,Public,36950
63814,Public,19500
63842,Public,6500
63848,Public,22500
63863,Public,59400
63869,Public,7500
63873,Public,124000
63882,Public,49900
63895,Public,17000
63905,Public,44605
63907,Public,20500
63916,Public,16500
63919,Public,5900
63934,Public,12000
63938,Public,27200
63941,Public,97555
63943,Public,26599
63946,Public,7858
63949,Public,4000
63950,Public,32999
63951,Public,26000
63952,Public,34562
63955,Public,21000
63961,Public,17500
63964,Public,17500
63966,Public,68500
63967,Public,25980
63977,Public,23739
63979,Public,38000
63981,Public,53900
63995,Public,22888
64009,Public,18900
64010,Public,49900
64012,Public,10900
64013,Public,70000
64019,Public,14000
64020,Public,38000
64032,Public,6500
64035,Public,30000
64037,Public,69900
64038,Public,52998
64039,Public,27350
64045,Public,28000
64047,Public,70000
64049,Public,10500
64058,Public,59999
64061,Public,7995
64066,Public,13900
64069,Public,28000
64094,Public,37000
64114,Public,15300
64116,Public,14980
64117,Public,3500
64122,Public,34000
64123,Public,40000
64128,Public,21500
64130,Public,109900
64131,Public,8300
64133,Public,40000
64136,Public,16500
64138,Public,39990
64142,Public,30000
64149,Public,25500
64154,Public,69995
64158,Public,39857
64159,Public,50658
64161,Public,47756
64163,Public,11499
64164,Public,45500
64166,Public,4000
64184,Public,95000
64185,Public,57000
64192,Public,21000
64193,Public,16000
64204,Public,56900
64208,Public,16000
64209,Public,12000
64212,Public,45999
64215,Public,13000
64217,Public,16499
64218,Public,4500
64221,Public,46999
64226,Public,24700
64234,Public,12995
64235,Public,23500
64241,Public,27500
64242,Public,27500
64243,Public,38598
64244,Public,39998
64251,Public,18000
64259,Public,188900
64265,Public,69900
64266,Public,10000
64267,Public,19800
64269,Public,92900
64270,Public,37899
64283,Public,9499
64284,Public,42000
64287,Public,4500
64293,Public,36500
64295,Public,35900
64297,Public,24900
64298,Public,169000
64301,Public,12980
64306,Public,6700
64310,Public,53500
64313,Public,59000
64316,Public,6950
64322,Public,18400
64329,Public,46000
64335,Public,20000
64337,Public,44000
64341,Public,46500
64350,Public,51000
64356,Public,68995
64360,Public,16975
64371,Public,12500
64374,Public,20000
64375,Public,18000
64378,Public,39848
64380,Public,45899
64382,Public,27000
64386,Public,41500
64389,Public,14699
64392,Public,77500
64414,Public,17816
64418,Public,47756
64421,Public,17900
64423,Public,62900
64424,Public,13000
64426,Public,42442
64428,Public,78000
64437,Public,59203
64443,Public,45750
64445,Public,51000
64453,Public,12995
64458,Public,179900
64466,Public,15500
64473,Public,42250
64476,Public,2500
64485,Public,51000
64492,Public,115000
64494,Public,86999
64497,Public,9000
64499,Public,27995
64506,Public,21500
64507,Public,20989
64513,Public,50658
64515,Public,45500
64529,Public,17000
64536,Public,28000
64539,Public,19999
64543,Public,29994
64545,Public,44798
64553,Public,84995
64554,Public,72950
64560,Public,6100
64561,Public,13000
64563,Public,19999
64573,Public,37000
64576,Public,38490
64581,Public,18900
64582,Public,5500
64586,Public,90998
64592,Public,41000
64601,Public,8900
64602,Public,15000
64607,Public,4500
64612,Public,45000
64615,Public,25000
64622,Public,12500
64633,Public,45999
64635,Public,16500
64640,Public,18900
64643,Public,33999
64647,Public,21999
64648,Public,49000
64651,Public,42998
64656,Public,45277
64657,Public,37000
64661,Public,40500
64664,Public,42500
64668,Public,85495
64688,Public,23800
64692,Public,54000
64700,Public,12000
64710,Public,16500
64714,Public,43998
64718,Public,26000
64721,Public,35000
64722,Public,27875
64724,Public,34562
64726,Public,25999
64727,Public,5230
64735,Public,33600
64741,Public,20470
64743,Public,11500
64749,Public,45000
64760,Public,31000
64768,Public,39500
64769,Public,47000
64782,Public,18400
64791,Public,16500
64795,Public,37500
64797,Public,26900
64798,Public,19975
64799,Public,15600
64803,Public,6750
64808,Public,41688
64812,Public,97993
64815,Public,72000
64823,Public,14500
64825,Public,37000
64827,Public,21998
64834,Public,43000
64835,Public,12500
64837,Public,14500
64852,Public,7500
64854,Public,20000
64858,Public,33172
64865,Public,10700
64867,Public,49900
64869,Public,144900
64871,Public,37000
64877,Public,26999
64879,Public,10300
64880,Public,243900
64884,Public,6300
64890,Public,18500
64894,Public,6999
64895,Public,36727
64910,Public,19500
64913,Public,18000
64916,Public,38532
64917,Public,5100
64920,Public,22998
64921,Public,23500
64922,Public,50000
64928,Public,53000
64935,Public,11800
64941,Public,84500
64955,Public,13046
64958,Public,50000
64965,Public,58000
64966,Public,31000
64969,Public,49936
64974,Public,31900
64975,Public,35999
64979,Public,43599
64984,Public,89000
64987,Public,24000
64997,Public,11500
65001,Public,14490
65005,Public,8500
65013,Public,21000
65015,Public,35999
65024,Public,30000
65026,Public,31113
65041,Public,28450
65046,Public,29950
65052,Public,45500
65054,Public,57352
65058,Public,14500
65060,Public,24500
65061,Public,57480
65062,Public,21499
65068,Public,63500
65075,Public,21999
65080,Public,48000
65092,Public,72777
65096,Public,68495
65099,Public,22000
65100,Public,65990
65111,Public,29900
65112,Public,40000
65114,Public,26900
65117,Public,5899
65120,Public,13995
65151,Public,29900
65156,Public,68000
65157,Public,70999
65172,Public,46787
65174,Public,6750
65175,Public,17000
65176,Public,4300
65187,Public,29990
65189,Public,21000
65193,Public,33000
65204,Public,144900
65209,Public,16900
65219,Public,52645
65220,Public,64000
65235,Public,35690
65238,Public,8999
65243,Public,12500
65248,Public,23000
65254,Public,14000
65255,Public,37500
65256,Public,18000
65260,Public,35999
65264,Public,46500
65268,Public,17500
65271,Public,105500
65274,Public,6000
65286,Public,17500
65292,Public,3600
65312,Public,19995
65325,Public,38095
65332,Public,35000
65335,Public,19000
65336,Public,12990
65337,Public,80000
65347,Public,67250
65352,Public,38000
65357,Public,12500
65362,Public,25700
65367,Public,15500
65380,Public,7950
65386,Public,13999
65388,Public,7700
65397,Public,17000
65398,Public,26500
65409,Public,15500
65425,Public,30000
65426,Public,53500
65429,Public,25500
65430,Public,62900
65432,Public,22500
65442,Public,33000
65444,Public,23000
65445,Public,39900
65447,Public,5899
65448,Public,52000
65454,Public,40000
65459,Public,45999
65462,Public,19996
65467,Public,3900
65473,Public,43000
65477,Public,279900
65481,Public,40998
65487,Public,78000
65490,Public,42388
65497,Public,28906
65499,Public,33999
65507,Public,10999
65518,Public,19980
65519,Public,58504
65520,Public,90000
65523,Public,21750
65528,Public,2900
65534,Public,34000
65538,Public,52000
65543,Public,3000
65561,Public,12900
65569,Public,51798
65571,Public,43550
65576,Public,42500
65578,Public,6500
65593,Public,16995
65594,Public,26000
65605,Public,2300
65607,Public,28900
65608,Public,14300
65612,Public,12990
65616,Public,30000
65617,Public,68362
65624,Public,134900
65626,Public,46599
65634,Public,36000
65644,Public,37500
65649,Public,49883
65652,Public,26772
65663,Public,60000
65675,Public,37000
65677,Public,43329
65678,Public,38900
65680,Public,8900
65685,Public,35200
65689,Public,32999
65692,Public,105000
65695,Public,26950
65709,Public,36500
65712,Public,11500
65716,Public,34700
65717,Public,51500
65722,Public,42500
65724,Public,62999
65730,Public,13500
65734,Public,15000
65737,Public,54999
65740,Public,14000
65742,Public,24500
65743,Public,36000
65748,Public,8500
65752,Public,30089
65754,Public,217950
65755,Public,13999
65757,Public,70250
65760,Public,22999
65769,Public,83900
65786,Public,11500
65787,Public,44999
65789,Public,28900
65797,Public,11999
65798,Public,52598
65801,Public,37999
65805,Public,49685
65806,Public,12500
65817,Public,35500
65818,Public,45750
65825,Public,35998
65826,Public,9499
65833,Public,81500
65835,Public,46787
65838,Public,54900
65845,Public,49500
65849,Public,15900
65856,Public,115000
65859,Public,49500
65863,Public,31853
65868,Public,12250
65872,Public,72995
65877,Public,14900
65882,Public,41000
65892,Public,17500
65893,Public,41899
65900,Public,49998
65907,Public,24350
65909,Public,37999
65914,Public,19500
65917,Public,86999
65918,Public,35000
65924,Public,72900
65925,Public,40995
65927,Public,97993
65928,Public,16000
65929,Public,22999
65932,Public,39985
65947,Public,115000
65963,Public,39900
65965,Public,29645
65968,Public,15000
65972,Public,78500
65981,Public,83000
65983,Public,10000
65984,Public,79990
65989,Public,45899
66005,Public,9950
66006,Public,14000
66010,Public,124999
66011,Public,33687
66014,Public,15000
66027,Public,5800
66037,Public,9900
66042,Public,54998
66050,Public,36599
66053,Public,49500
66055,Public,4900
66059,Public,145000
66066,Public,15500
66078,Public,39900
66079,Public,14599
66086,Public,9750
66088,Public,35345
66105,Public,17900
66109,Public,45500
66113,Public,48149
66118,Public,5800
66121,Public,79950
66122,Public,94900
66137,Public,51890
66142,Public,38400
66161,Public,23500
66162,Public,115999
66173,Public,75950
66183,Public,16500
66199,Public,42000
66205,Public,37900
66209,Public,42000
66210,Public,50000
66215,Public,41500
66220,Public,15900
66227,Public,37900
66230,Public,9500
66232,Public,26900
66241,Public,40500
66242,Public,15400
66246,Public,18750
66248,Public,19190
66257,Public,115999
66264,Public,11500
66283,Public,156900
66284,Public,24840
66288,Public,27900
66293,Public,13900
66294,Public,10500
66302,Public,16500
66303,Public,48000
66309,Public,12990
66311,Public,38405
66317,Public,28499
66318,Public,29000
66329,Public,19950
66343,Public,31999
66348,Public,27900
66356,Public,66200
66363,Public,51500
66370,Public,96900
66372,Public,9000
66377,Public,43000
66383,Public,29900
66385,Public,16975
66390,Public,40459
66400,Public,131999
66408,Public,8500
66410,Public,42999
66422,Public,48889
66427,Public,22000
66428,Public,25800
66429,Public,12975
66432,Public,12000
66438,Public,7945
66439,Public,38598
66441,Public,62999
66444,Public,12700
66456,Public,6500
66459,Public,83500
66468,Public,27900
66472,Public,32000
66478,Public,115000
66479,Public,49273
66481,Public,48000
66484,Public,66400
66485,Public,32000
66487,Public,133500
66494,Public,24950
66497,Public,59900
66498,Public,42500
66499,Public,7995
66506,Public,12000
66507,Public,18987
66508,Public,34999
66509,Public,133500
66510,Public,42691
66515,Public,13349
66517,Public,117500
66521,Public,144940
66524,Public,40500
66528,Public,15500
66536,Public,31000
66542,Public,13000
66547,Public,44900
66549,Public,9999
66551,Public,34000
66557,Public,11500
66561,Public,122950
66564,Public,9100
66568,Public,27499
66569,Public,3000
66579,Public,23500
66581,Public,36000
66597,Public,35470
66602,Public,77897
66608,Public,36995
66614,Public,21499
66615,Public,19500
66618,Public,42999
66621,Public,54500
66627,Public,7100
66633,Public,5900
66636,Public,7500
66639,Public,12000
66645,Public,92888
66659,Public,6995
66661,Public,27750
66664,Public,15500
66665,Public,24999
66667,Public,29800
66670,Public,24995
66671,Public,130000
66675,Public,12900
66684,Public,32000
66692,Public,15000
66702,Public,33498
66703,Public,3995
66708,Public,26000
66711,Public,21500
66716,Public,42250
66717,Public,16000
66731,Public,27200
66736,Public,43430
66738,Public,2899
66742,Public,51499
66757,Public,30919
66768,Public,32500
66779,Public,30999
66791,Public,31000
66804,Public,19000
66807,Public,51000
66810,Public,75500
66814,Public,68362
66818,Public,52500
66821,Public,30490
66824,Public,7500
66827,Public,40200
66831,Public,22999
66840,Public,111000
66841,Public,10500
66849,Public,78500
66850,Public,32000
66861,Public,26999
66867,Public,46998
66880,Public,29900
66882,Public,59400
66885,Public,54900
66895,Public,417500
66901,Public,7750
66906,Public,51000
66911,Public,35000
66922,Public,41998
66926,Public,10000
66927,Public,11500
66928,Public,29999
66932,Public,31000
66938,Public,65000
66941,Public,34500
66945,Public,20500
66946,Public,51500
66955,Public,19995
66956,Public,129000
66969,Public,14999
66971,Public,38000
66977,Public,48000
66980,Public,6800
66992,Public,12995
67013,Public,8900
67015,Public,15000
67022,Public,11800
67023,Public,11000
67031,Public,19000
67032,Public,99800
67045,Public,39500
67046,Public,18688
67048,Public,61000
67056,Public,45985
67063,Public,15000
67064,Public,65000
67068,Public,65000
67069,Public,7000
67071,Public,27800
67079,Public,15000
67088,Public,62000
67090,Public,46105
67098,Public,12000
67101,Public,18000
67103,Public,95500
67117,Public,37700
67119,Public,20995
67126,Public,20995
67128,Public,81000
67135,Public,46599
67137,Public,27500
67139,Public,30000
67140,Public,53900
67149,Public,33610
67161,Public,15000
67162,Public,54900
67164,Public,59995
67165,Public,19996
67183,Public,63998
67188,Public,6730
67193,Public,45023
67198,Public,47449
67199,Public,7200
67201,Public,19000
67202,Public,31750
67204,Public,34900
67205,Public,25000
67217,Public,61950
67219,Public,28000
67222,Public,66000
67228,Public,62000
67237,Public,94999
67242,Public,14999
67253,Public,61995
67255,Public,25695
67256,Public,6600
67267,Public,19500
67268,Public,67995
67273,Public,14500
67277,Public,36500
67283,Public,42433
67285,Public,24000
67286,Public,63998
67288,Public,29497
67298,Public,19500
67299,Public,16000
67302,Public,55900
67306,Public,46000
67311,Public,31000
67316,Public,90788
67327,Public,50000
67328,Public,37900
67329,Public,26999
67331,Public,35500
67332,Public,15550
67337,Public,19600
67348,Public,59900
67349,Public,18387
67350,Public,28500
67352,Public,32798
67356,Public,36500
67360,Public,33000
67365,Public,157500
67373,Public,45000
67374,Public,31906
67375,Public,6700
67386,Public,17500
67392,Public,22800
67398,Public,16995
67400,Public,34599
67401,Public,74500
67404,Public,22500
67413,Public,36499
67415,Public,6500
67418,Public,52000
67429,Public,46598
67441,Public,19980
67446,Public,18650
67449,Public,89995
67453,Public,67963
67458,Public,70000
67462,Public,6500
67464,Public,7000
67469,Public,29000
67473,Public,12900
67475,Public,19995
67476,Public,32541
67477,Public,18999
67482,Public,8500
67483,Public,115000
67486,Public,19395
67487,Public,34999
67492,Public,21500
67503,Public,27500
67504,Public,9000
67515,Public,54798
67522,Public,20000
67535,Public,92000
67536,Public,12000
67547,Public,80140
67550,Public,79990
67557,Public,69900
67565,Public,67900
67566,Public,35690
67570,Public,6000
67582,Public,8900
67589,Public,7999
67595,Public,18995
67598,Public,42000
67599,Public,43500
67608,Public,65999
67620,Public,28000
67622,Public,16500
67623,Public,26999
67624,Public,28000
67625,Public,34084
67630,Public,53900
67633,Public,18000
67636,Public,6900
67665,Public,18500
67671,Public,25999
67672,Public,4995
67675,Public,31000
67678,Public,24000
67686,Public,40000
67688,Public,43000
67689,Public,7100
67697,Public,53900
67699,Public,42000
67702,Public,18500
67706,Public,76400
67710,Public,21500
67717,Public,49895
67721,Public,34600
67724,Public,44605
67729,Public,30999
67736,Public,42998
67737,Public,46000
67739,Public,40500
67740,Public,37500
67751,Public,28000
67753,Public,24500
67758,Public,36995
67761,Public,16000
67767,Public,13000
67770,Public,34700
67774,Public,17500
67780,Public,24000
67781,Public,31700
67788,Public,53500
67793,Public,46850
67796,Public,46999
67802,Public,10500
67803,Public,12995
67808,Public,22000
67810,Public,149000
67812,Public,18000
67816,Public,12950
67823,Public,66000
67826,Public,23995
67828,Public,25000
67833,Public,33000
67834,Public,29500
67851,Public,72900
67856,Public,28991
67859,Public,749950
67860,Public,18500
67862,Public,18795
67868,Public,28979
67877,Public,49500
67884,Public,36000
67892,Public,31995
67900,Public,18500
67901,Public,47999
67908,Public,54999
67911,Public,78000
67920,Public,179900
67921,Public,57900
67929,Public,10000
67960,Public,15500
67973,Public,79999
67974,Public,51000
67977,Public,41999
67978,Public,9450
67987,Public,50000
67991,Public,17000
67993,Public,103500
67998,Public,40459
68000,Public,14990
68005,Public,17000
68031,Public,60000
68032,Public,17000
68033,Public,86500
68035,Public,44998
68036,Public,51500
68037,Public,79950
68039,Public,35000
68048,Public,4500
68050,Public,42500
68055,Public,8950
68058,Public,16499
68060,Public,21990
68062,Public,68495
68066,Public,32998
68076,Public,18795
68100,Public,18500
68102,Public,9000
68106,Public,37500
68113,Public,117900
68115,Public,38999
68133,Public,99950
68137,Public,28500
68140,Public,64995
68141,Public,108900
68143,Public,34645
68145,Public,26000
68158,Public,15499
68159,Public,52500
68183,Public,28000
68190,Public,4200
68191,Public,20000
68193,Public,31953
68216,Public,12750
68219,Public,21000
68220,Public,17000
68221,Public,8200
68229,Public,10995
68230,Public,25500
68236,Public,15000
68243,Public,80000
68250,Public,51700
68253,Public,54995
68261,Public,28500
68262,Public,24325
68270,Public,46500
68271,Public,22945
68281,Public,25000
68283,Public,6499
68287,Public,9500
68291,Public,59000
68294,Public,97555
68296,Public,20000
68306,Public,69000
68307,Public,38598
68315,Public,95999
68319,Public,3999
68324,Public,52889
68327,Public,45000
68329,Public,94000
68330,Public,13500
68333,Public,155000
68341,Public,15900
68343,Public,46750
68349,Public,24950
68355,Public,27998
68356,Public,21900
68364,Public,47500
68370,Public,9500
68372,Public,98000
68374,Public,10999
68387,Public,53900
68392,Public,25000
68394,Public,15000
68414,Public,66998
68419,Public,59950
68424,Public,43500
68425,Public,4000
68429,Public,15750
68435,Public,32999
68441,Public,13490
68443,Public,15500
68452,Public,20800
68455,Public,60000
68458,Public,22500
68468,Public,18000
68470,Public,15000
68473,Public,54598
68482,Public,19500
68489,Public,38900
68490,Public,17999
68499,Public,26900
68501,Public,11000
68504,Public,15500
68505,Public,9950
68507,Public,66000
68508,Public,4000
68511,Public,14000
68512,Public,20900
68522,Public,77535
68524,Public,89995
68530,Public,7500
68534,Public,85989
68538,Public,17100
68539,Public,41999
68543,Public,19500
68544,Public,10000
68545,Public,52000
68552,Public,31599
68555,Public,84645
68558,Public,42000
68559,Public,30900
68560,Public,42998
68563,Public,2000
68565,Public,112500
68569,Public,49500
68572,Public,55329
68575,Public,16600
68579,Public,28895
68589,Public,10000
68593,Public,33500
68599,Public,30000
68600,Public,18900
68606,Public,20900
68609,Public,417500
68612,Public,16975
68615,Public,78900
68623,Public,14995
68635,Public,10000
68636,Public,91500
68652,Public,65998
68654,Public,52500
68658,Public,54999
68660,Public,19000
68672,Public,16000
68680,Public,64000
68685,Public,17238
68703,Public,62000
68705,Public,35387
68723,Public,25000
68728,Public,15599
68758,Public,7850
68771,Public,91000
68777,Public,42800
68780,Public,15000
68788,Public,42900
68789,Public,43000
68790,Public,65998
68791,Public,42999
68795,Public,15000
68801,Public,30000
68802,Public,16500
68813,Public,40999
68818,Public,13250
68819,Public,12000
68820,Public,17200
68822,Public,9000
68828,Public,31933
68829,Public,12900
68838,Public,21500
68839,Public,84620
68841,Public,5900
68845,Public,26000
68846,Public,50000
68848,Public,4399
68853,Public,45900
68855,Public,39390
68862,Public,47000
68865,Public,54500
68876,Public,14000
68877,Public,39900
68880,Public,15900
68890,Public,46900
68898,Public,15500
