id,Usage,price
51685,Public,34918
51688,Public,128900
51691,Public,13999
51695,Public,9975
51701,Public,60000
51705,Public,33900
51729,Public,17500
51731,Public,159998
51732,Public,6730
51733,Public,71000
51737,Public,9000
51741,Public,104900
51748,Public,17999
51749,Public,4999
51752,Public,49999
51759,Public,31999
51762,Public,105000
51767,Public,33000
51784,Public,26500
51787,Public,44998
51788,Public,44249
51789,Public,44000
51795,Public,28000
51800,Public,7500
51808,Public,34999
51815,Public,4750
51817,Public,39998
51834,Public,79995
51836,Public,23000
51847,Public,46500
51849,Public,30500
51850,Public,42000
51859,Public,11995
51863,Public,18700
51870,Public,10900
51877,Public,52645
51881,Public,26900
51886,Public,65999
51894,Public,35750
51903,Public,20999
51909,Public,16000
51917,Public,12995
51918,Public,42499
51927,Public,20399
51930,Public,79950
51939,Public,35670
51941,Public,38000
51957,Public,27000
51963,Public,16000
51967,Public,56000
51984,Public,27500
51985,Public,34000
52011,Public,27899
52013,Public,21500
52019,Public,31000
52029,Public,10900
52030,Public,33299
52036,Public,19500
52037,Public,96850
52039,Public,35700
52042,Public,28298
52043,Public,36499
52052,Public,12000
52065,Public,25999
52076,Public,26900
52078,Public,17498
52083,Public,24995
52099,Public,42000
52102,Public,24000
52106,Public,39000
52108,Public,28906
52119,Public,47998
52122,Public,21500
52125,Public,14900
52130,Public,32000
52135,Public,19500
52148,Public,48500
52150,Public,62499
52156,Public,14195
52160,Public,96900
52162,Public,149900
52167,Public,18500
52170,Public,8500
52178,Public,30000
52180,Public,41899
52185,Public,12000
52187,Public,45000
52188,Public,21000
52189,Public,12900
52192,Public,28500
52197,Public,26288
52199,Public,36000
52209,Public,28500
52228,Public,49700
52230,Public,38700
52244,Public,55000
52247,Public,23500
52248,Public,33290
52249,Public,33000
52251,Public,11200
52253,Public,28000
52264,Public,64800
52272,Public,165000
52277,Public,40459
52283,Public,31900
52285,Public,59900
52294,Public,6500
52297,Public,62000
52315,Public,39995
52316,Public,18500
52331,Public,12000
52341,Public,46199
52352,Public,47500
52353,Public,36000
52356,Public,17000
52358,Public,12000
52388,Public,25495
52392,Public,18700
52395,Public,32999
52407,Public,30775
52415,Public,59750
52416,Public,58900
52423,Public,46900
52426,Public,44000
52429,Public,44315
52430,Public,99000
52432,Public,50000
52447,Public,35700
52450,Public,13999
52467,Public,71000
52471,Public,15495
52475,Public,15500
52477,Public,6100
52490,Public,129000
52491,Public,54000
52505,Public,257000
52508,Public,33400
52509,Public,14500
52530,Public,18900
52537,Public,32063
52542,Public,78000
52547,Public,99750
52551,Public,29000
52553,Public,7500
52555,Public,17999
52559,Public,45000
52561,Public,6950
52562,Public,9995
52564,Public,29800
52565,Public,63998
52570,Public,46000
52583,Public,6800
52594,Public,18749
52599,Public,44495
52602,Public,33900
52605,Public,50900
52610,Public,13999
52611,Public,50000
52616,Public,28450
52619,Public,8400
52640,Public,359991
52641,Public,6348
52644,Public,25500
52660,Public,75000
52666,Public,10200
52668,Public,41500
52675,Public,99900
52676,Public,37500
52677,Public,64683
52678,Public,11499
52690,Public,15500
52694,Public,26600
52696,Public,6500
52698,Public,19000
52701,Public,34084
52702,Public,29900
52704,Public,13600
52706,Public,29000
52714,Public,417500
52718,Public,39853
52720,Public,29510
52722,Public,9000
52724,Public,27654
52725,Public,66998
52737,Public,54599
52738,Public,21990
52743,Public,5200
52759,Public,102000
52762,Public,43666
52769,Public,69999
52770,Public,18800
52780,Public,21500
52782,Public,63000
52783,Public,44900
52785,Public,85998
52787,Public,15500
52792,Public,179000
52808,Public,8999
52809,Public,46598
52821,Public,22495
52831,Public,25500
52834,Public,46999
52840,Public,19500
52842,Public,28500
52843,Public,50000
52844,Public,45000
52863,Public,36495
52867,Public,27450
52875,Public,46900
52880,Public,43499
52882,Public,13599
52885,Public,50658
52888,Public,20000
52893,Public,41900
52898,Public,63500
52899,Public,65000
52915,Public,124900
52917,Public,51998
52918,Public,27499
52920,Public,97993
52922,Public,46199
52927,Public,274900
52932,Public,39750
52933,Public,28999
52938,Public,28500
52941,Public,27450
52942,Public,9500
52948,Public,66000
52952,Public,29000
52961,Public,135800
52964,Public,34900
52970,Public,35645
52972,Public,97952
52974,Public,23000
52980,Public,26000
52983,Public,47500
52988,Public,35000
52993,Public,46120
52997,Public,32300
53000,Public,86500
53004,Public,28998
53009,Public,9995
53015,Public,36500
53016,Public,12950
53021,Public,115998
53040,Public,37500
53043,Public,28298
53058,Public,16000
53060,Public,26900
53068,Public,28000
53079,Public,39777
53081,Public,2300
53083,Public,32000
53087,Public,31000
53097,Public,9999
53099,Public,47000
53108,Public,30500
53110,Public,17900
53113,Public,33400
53114,Public,35999
53122,Public,40000
53127,Public,11000
53134,Public,34950
53148,Public,29999
53153,Public,77999
53167,Public,55000
53174,Public,59900
53177,Public,75000
53180,Public,19599
53182,Public,96998
53185,Public,49999
53188,Public,84995
53190,Public,15000
53199,Public,81000
53200,Public,210000
53207,Public,47500
53208,Public,57850
53212,Public,22495
53222,Public,30000
53226,Public,32000
53236,Public,43500
53248,Public,21500
53249,Public,48995
53259,Public,55500
53261,Public,26000
53265,Public,92900
53272,Public,32324
53275,Public,12000
53278,Public,18500
53279,Public,44850
53284,Public,35998
53291,Public,72598
53295,Public,24900
53297,Public,35000
53298,Public,24850
53299,Public,47999
53306,Public,33000
53314,Public,29000
53323,Public,62890
53324,Public,64500
53329,Public,31000
53332,Public,18500
53340,Public,55329
53351,Public,488880
53353,Public,8500
53358,Public,21500
53362,Public,28535
53375,Public,299000
53376,Public,16500
53381,Public,39687
53384,Public,48950
53388,Public,15000
53395,Public,26000
53398,Public,12250
53407,Public,12300
53412,Public,7900
53419,Public,28500
53423,Public,20000
53427,Public,11500
53431,Public,48219
53435,Public,65999
53438,Public,24590
53442,Public,17000
53443,Public,49999
53451,Public,12300
53455,Public,46598
53458,Public,36995
53465,Public,41329
53470,Public,42000
53474,Public,17500
53484,Public,26500
53498,Public,33598
53500,Public,27500
53501,Public,115000
53512,Public,185950
53514,Public,23600
53515,Public,46750
53522,Public,89900
53528,Public,29000
53534,Public,39857
53540,Public,124900
53542,Public,89900
53543,Public,16000
53549,Public,174900
53554,Public,28900
53555,Public,6450
53558,Public,61500
53561,Public,93500
53564,Public,29999
53573,Public,27000
53585,Public,9999
53587,Public,20500
53588,Public,18500
53599,Public,9850
53604,Public,24995
53608,Public,19900
53609,Public,8500
53614,Public,25000
53624,Public,33290
53631,Public,29998
53637,Public,3000
53643,Public,59950
53649,Public,56500
53650,Public,234000
53655,Public,21900
53656,Public,16500
53659,Public,209991
53661,Public,21995
53666,Public,23600
53674,Public,25500
53684,Public,51900
53689,Public,75000
53690,Public,21500
53692,Public,10700
53697,Public,66200
53701,Public,30275
53704,Public,25980
53713,Public,12500
53714,Public,15500
53717,Public,33000
53720,Public,29000
53723,Public,55000
53727,Public,58000
53729,Public,13500
53731,Public,36139
53741,Public,45023
53745,Public,6000
53748,Public,63999
53751,Public,68990
53757,Public,599995
53762,Public,36791
53767,Public,25500
53771,Public,34950
53773,Public,27000
53780,Public,36500
53795,Public,10998
53799,Public,359991
53807,Public,77900
53813,Public,47000
53815,Public,22000
53823,Public,24440
53827,Public,27500
53842,Public,4200
53851,Public,34998
53858,Public,44750
53860,Public,36500
53863,Public,39000
53873,Public,21375
53874,Public,55000
53876,Public,15500
53877,Public,41000
53879,Public,27500
53885,Public,23500
53887,Public,10499
53888,Public,65998
53898,Public,19000
53899,Public,27500
53903,Public,33000
53908,Public,12500
53910,Public,649999
53911,Public,13700
53914,Public,14980
53917,Public,14490
53920,Public,80300
53924,Public,4750
53925,Public,15900
53926,Public,8000
53929,Public,32999
53931,Public,130000
53933,Public,25000
53934,Public,61995
53938,Public,26500
53939,Public,14900
53943,Public,30999
53950,Public,37000
53959,Public,64500
53961,Public,29500
53962,Public,5500
53967,Public,83998
53985,Public,29500
53986,Public,30000
53992,Public,17000
53996,Public,77430
53999,Public,5000
54000,Public,41688
54036,Public,82150
54046,Public,24000
54048,Public,51900
54050,Public,17500
54052,Public,28998
54053,Public,12000
54067,Public,15000
54075,Public,8000
54084,Public,267950
54085,Public,90000
54089,Public,34000
54093,Public,37995
54099,Public,16000
54113,Public,18000
54114,Public,4100
54116,Public,30825
54121,Public,36990
54123,Public,33600
54127,Public,46500
54133,Public,23500
54135,Public,73995
54141,Public,6500
54151,Public,18500
54157,Public,16500
54161,Public,23000
54167,Public,14200
54171,Public,7000
54173,Public,11900
54177,Public,12000
54180,Public,17500
54185,Public,279900
54188,Public,22998
54193,Public,83499
54196,Public,47698
54197,Public,12000
54200,Public,38000
54201,Public,34700
54204,Public,30000
54211,Public,50000
54218,Public,41500
54224,Public,19000
54227,Public,24000
54229,Public,65990
54230,Public,46999
54231,Public,18500
54233,Public,37900
54257,Public,20848
54263,Public,17950
54265,Public,56900
54267,Public,12750
54271,Public,47500
54273,Public,9000
54274,Public,599995
54275,Public,68750
54295,Public,41999
54296,Public,24440
54298,Public,28000
54300,Public,44950
54303,Public,63998
54307,Public,31500
54308,Public,17500
54310,Public,37500
54320,Public,27000
54321,Public,5000
54323,Public,39998
54329,Public,7900
54343,Public,50000
54357,Public,81998
54365,Public,23000
54366,Public,7700
54370,Public,40500
54372,Public,91000
54387,Public,48889
54393,Public,33000
54394,Public,13999
54397,Public,9750
54401,Public,25000
54402,Public,37999
54408,Public,17500
54409,Public,22999
54411,Public,25500
54413,Public,28000
54416,Public,69000
54417,Public,42800
54420,Public,14500
54421,Public,17500
54435,Public,6250
54441,Public,41500
54451,Public,65700
54458,Public,13998
54462,Public,29000
54463,Public,15000
54464,Public,15300
54468,Public,9500
54481,Public,18500
54483,Public,47800
54489,Public,41900
54496,Public,91900
54498,Public,67100
54506,Public,44700
54516,Public,33242
54521,Public,28000
54522,Public,26900
54525,Public,16900
54535,Public,31000
54539,Public,67900
54540,Public,24900
54546,Public,42700
54549,Public,46000
54558,Public,32900
54561,Public,34000
54562,Public,20848
54567,Public,7500
54577,Public,22000
54578,Public,49273
54580,Public,8500
54585,Public,30000
54586,Public,110000
54587,Public,42599
54590,Public,35300
54593,Public,7300
54594,Public,215000
54595,Public,4000
54600,Public,19000
54602,Public,25990
54609,Public,26497
54623,Public,92500
54643,Public,25900
54655,Public,56000
54661,Public,15000
54664,Public,94995
54665,Public,32500
54671,Public,36998
54685,Public,56740
54686,Public,26500
54687,Public,59000
54696,Public,7450
54705,Public,5800
54710,Public,39500
54717,Public,7500
54727,Public,67900
54733,Public,36000
54735,Public,42250
54739,Public,45000
54744,Public,11500
54750,Public,20997
54761,Public,30000
54767,Public,29497
54768,Public,40036
54774,Public,239995
54782,Public,24900
54802,Public,53568
54803,Public,33400
54806,Public,31000
54813,Public,109900
54815,Public,46850
54821,Public,6500
54831,Public,60000
54836,Public,6000
54837,Public,55000
54845,Public,10500
54849,Public,9995
54852,Public,56598
54853,Public,54998
54856,Public,42599
54857,Public,15500
54859,Public,17200
54870,Public,19500
54871,Public,15000
54880,Public,17995
54893,Public,71998
54894,Public,36800
54899,Public,42800
54903,Public,11500
54908,Public,10900
54916,Public,38000
54919,Public,14998
54945,Public,39900
54955,Public,8500
54957,Public,35000
54963,Public,319900
54965,Public,2300
54974,Public,27350
54976,Public,27785
54977,Public,14950
54982,Public,22000
54983,Public,12000
54988,Public,20000
54989,Public,39598
54996,Public,30500
55005,Public,8800
55010,Public,73600
55021,Public,9995
55022,Public,54490
55023,Public,275000
55035,Public,28900
55045,Public,16900
55047,Public,63500
55055,Public,54000
55057,Public,67800
55058,Public,32324
55059,Public,91900
55060,Public,25999
55065,Public,41000
55066,Public,12000
55075,Public,83900
55080,Public,92500
55086,Public,76500
55092,Public,38500
55095,Public,62900
55098,Public,72567
55102,Public,16995
55104,Public,46750
55108,Public,22500
55115,Public,12500
55126,Public,34600
55135,Public,51999
55136,Public,9450
55137,Public,49995
55140,Public,109900
55143,Public,53000
55145,Public,44800
55148,Public,61950
55150,Public,50000
55151,Public,68362
55157,Public,48698
55166,Public,46105
55168,Public,13000
55171,Public,25000
55172,Public,3000
55174,Public,24995
55184,Public,9000
55190,Public,6900
55194,Public,65700
55196,Public,34999
55202,Public,36998
55207,Public,45500
55208,Public,14900
55211,Public,5500
55215,Public,44950
55216,Public,61599
55223,Public,31450
55224,Public,26000
55238,Public,4000
55239,Public,52500
55246,Public,55000
55269,Public,59000
55279,Public,23500
55281,Public,14900
55288,Public,23000
55290,Public,28998
55297,Public,52900
55312,Public,23998
55316,Public,69998
55317,Public,19995
55319,Public,46598
55320,Public,47214
55323,Public,41000
55326,Public,60999
55328,Public,14500
55336,Public,20399
55338,Public,49500
55340,Public,42000
55345,Public,36590
55348,Public,17000
55354,Public,210000
55358,Public,6250
55363,Public,12000
55365,Public,29444
55375,Public,24000
55396,Public,26600
55400,Public,25500
55405,Public,17900
55406,Public,12250
55407,Public,15999
55408,Public,38698
55412,Public,60500
55418,Public,12000
55422,Public,22000
55423,Public,6900
55430,Public,26500
55445,Public,33200
55447,Public,43775
55449,Public,73000
55452,Public,42000
55457,Public,349950
55466,Public,29999
55467,Public,48149
55470,Public,11900
55494,Public,21000
55496,Public,35999
55497,Public,18000
55507,Public,30499
55512,Public,15000
55515,Public,23000
55519,Public,39998
55522,Public,10300
55528,Public,34900
55530,Public,20150
55532,Public,36000
55537,Public,49999
55542,Public,28000
55543,Public,20997
55548,Public,9499
55551,Public,37050
55559,Public,38500
55567,Public,275000
55575,Public,13490
55576,Public,44000
55577,Public,41885
55578,Public,8999
55583,Public,59598
55584,Public,83499
55588,Public,42000
55596,Public,29000
55607,Public,22000
55617,Public,15500
55621,Public,31700
55623,Public,24000
55629,Public,47500
55630,Public,25000
55637,Public,90788
55638,Public,29000
55640,Public,17700
55642,Public,38405
55650,Public,85000
55656,Public,23000
55658,Public,46999
55660,Public,22500
55661,Public,7999
55663,Public,275000
55665,Public,90000
55666,Public,24500
55667,Public,18853
55675,Public,44999
55681,Public,47698
55682,Public,78000
55684,Public,164725
55685,Public,16500
55686,Public,13500
55687,Public,18500
55707,Public,30000
55709,Public,59900
55710,Public,79999
55721,Public,19500
55734,Public,32000
55736,Public,33580
55738,Public,12995
55741,Public,10500
55743,Public,9000
55756,Public,5000
55761,Public,7200
55771,Public,84997
55779,Public,62999
55796,Public,7100
55816,Public,148500
55825,Public,53000
55831,Public,29900
55837,Public,9500
55838,Public,32999
55843,Public,84000
55844,Public,27700
55853,Public,77900
55860,Public,34250
55861,Public,68995
55870,Public,25307
55879,Public,15363
55888,Public,3500
55895,Public,29500
55896,Public,22000
55898,Public,23500
55899,Public,8900
55901,Public,63000
55910,Public,44500
55920,Public,45900
55921,Public,77900
55927,Public,40000
55928,Public,19000
55930,Public,55000
55936,Public,26500
55938,Public,85000
55940,Public,15000
55950,Public,78000
55951,Public,78500
55953,Public,13500
55964,Public,12975
55969,Public,39390
55970,Public,55000
55974,Public,197750
55975,Public,66000
55980,Public,4700
55981,Public,93999
55985,Public,20900
55995,Public,27900
56002,Public,5230
56007,Public,36800
56013,Public,81000
56016,Public,53999
56026,Public,5200
56027,Public,58504
56029,Public,17999
56031,Public,21000
56032,Public,30000
56050,Public,48500
56051,Public,52500
56055,Public,43000
56056,Public,5000
56061,Public,185950
56062,Public,69900
56069,Public,32000
56070,Public,8000
56074,Public,24500
56076,Public,35000
56077,Public,30000
56082,Public,45950
56084,Public,29000
56102,Public,10990
56110,Public,15300
56120,Public,12999
56122,Public,13750
56127,Public,210000
56128,Public,33900
56130,Public,33499
56136,Public,42000
56137,Public,107900
56138,Public,45000
56144,Public,31000
56153,Public,16000
56160,Public,8500
56165,Public,119900
56168,Public,41000
56186,Public,165000
56190,Public,18900
56194,Public,15495
56197,Public,28000
56199,Public,32500
56200,Public,18000
56205,Public,47999
56210,Public,31871
56213,Public,30000
56236,Public,50000
56253,Public,27000
56254,Public,5900
56258,Public,9950
56260,Public,16975
56267,Public,32000
56278,Public,45999
56280,Public,48000
56281,Public,14500
56286,Public,72000
56300,Public,43000
56302,Public,34000
56304,Public,15400
56319,Public,20500
56322,Public,3850
56345,Public,23300
56346,Public,57300
56353,Public,128900
56366,Public,3000
56367,Public,25000
56368,Public,43999
56375,Public,4700
56382,Public,8999
56383,Public,36727
56386,Public,53500
56389,Public,34084
56390,Public,59000
56391,Public,14500
56403,Public,120990
56405,Public,32324
56406,Public,19000
56415,Public,28590
56416,Public,144900
56419,Public,42995
56421,Public,94998
56423,Public,27875
56427,Public,25625
56428,Public,16500
56432,Public,31000
56450,Public,142998
56458,Public,85500
56460,Public,22945
56466,Public,33242
56472,Public,57352
56473,Public,15000
56476,Public,25900
56486,Public,36000
56487,Public,32000
56489,Public,15000
56495,Public,96900
56497,Public,30000
56501,Public,19995
56508,Public,62900
56511,Public,4900
56517,Public,599000
56519,Public,14599
56520,Public,15750
56524,Public,20848
56530,Public,80000
56538,Public,29950
56541,Public,209995
56548,Public,41000
56554,Public,103000
56560,Public,8000
56567,Public,12800
56568,Public,19000
56580,Public,12700
56585,Public,40000
56586,Public,24590
56590,Public,28324
56594,Public,60200
56607,Public,50000
56610,Public,65900
56611,Public,45000
56616,Public,25000
56624,Public,41741
56642,Public,46900
56658,Public,27500
56667,Public,44998
56668,Public,16499
56679,Public,11000
56688,Public,45900
56696,Public,14500
56702,Public,47000
56703,Public,15000
56708,Public,36340
56710,Public,57000
56711,Public,22500
56716,Public,27000
56730,Public,51500
56750,Public,7500
56751,Public,21865
56756,Public,22000
56765,Public,36000
56774,Public,25500
56778,Public,29999
56785,Public,25215
56787,Public,10995
56789,Public,65000
56794,Public,2300
56797,Public,28500
56799,Public,11999
56802,Public,60995
56805,Public,27500
56807,Public,25987
56816,Public,9000
56826,Public,9985
56833,Public,12500
56835,Public,36800
56844,Public,49500
56871,Public,39900
56873,Public,34000
56877,Public,7500
56883,Public,19000
56887,Public,9000
56895,Public,48500
56900,Public,27500
56901,Public,15000
56916,Public,44750
56923,Public,41995
56924,Public,38598
56930,Public,32990
56935,Public,86900
56939,Public,29000
56956,Public,7500
56960,Public,26800
56966,Public,25000
56972,Public,36598
56992,Public,38500
57001,Public,40500
57010,Public,28000
57017,Public,115000
57019,Public,9500
57023,Public,28900
57024,Public,20784
57025,Public,42000
57031,Public,19999
57034,Public,30000
57038,Public,26000
57045,Public,39000
57048,Public,7700
57058,Public,31450
57066,Public,71400
57068,Public,32000
57069,Public,44999
57079,Public,75000
57092,Public,22000
57093,Public,217000
57100,Public,47999
57105,Public,47900
57111,Public,51998
57122,Public,27500
57123,Public,46599
57127,Public,22550
57131,Public,54000
57136,Public,83000
57139,Public,18750
57140,Public,18000
57166,Public,15000
57181,Public,39000
57182,Public,29993
57185,Public,50500
57188,Public,25099
57189,Public,3500
57192,Public,40900
57195,Public,40798
57213,Public,7900
57216,Public,44000
57217,Public,21000
57218,Public,26500
57227,Public,29614
57229,Public,47999
57233,Public,24000
57234,Public,76000
57244,Public,69950
57249,Public,37500
57250,Public,13000
57256,Public,80900
57266,Public,79995
57270,Public,48900
57271,Public,134000
57274,Public,3995
57282,Public,28000
57285,Public,32300
57290,Public,20000
57308,Public,56900
57319,Public,75798
57321,Public,40500
57336,Public,46500
57354,Public,42250
57361,Public,71000
57363,Public,24900
57367,Public,95998
57376,Public,38000
57382,Public,19500
57386,Public,33500
57389,Public,6999
57400,Public,40500
57401,Public,3000
57409,Public,38000
57412,Public,10000
57432,Public,12950
57433,Public,17800
57435,Public,13998
57436,Public,14311
57438,Public,5500
57440,Public,13900
57443,Public,14500
57444,Public,7000
57445,Public,42000
57448,Public,28998
57452,Public,29500
57455,Public,15999
57463,Public,41950
57496,Public,18000
57502,Public,50000
57503,Public,8500
57507,Public,6750
57510,Public,68900
57515,Public,26000
57521,Public,17995
57528,Public,68495
57531,Public,67995
57532,Public,5000
57542,Public,26450
57555,Public,65000
57556,Public,48500
57559,Public,48149
57561,Public,6500
57563,Public,42500
57569,Public,114998
57570,Public,15000
57574,Public,19000
57576,Public,47500
57578,Public,113000
57584,Public,7500
57585,Public,7500
57604,Public,87000
57605,Public,57999
57606,Public,10000
57612,Public,10500
57614,Public,2300
57617,Public,44950
57625,Public,4500
57627,Public,36139
57629,Public,259991
57634,Public,31650
57637,Public,36740
57639,Public,84500
57640,Public,15363
57641,Public,40000
57643,Public,60500
57647,Public,63500
57648,Public,19500
57654,Public,36570
57658,Public,13500
57661,Public,23500
57662,Public,29500
57664,Public,31380
57666,Public,20500
57667,Public,89995
57671,Public,45000
57672,Public,67250
57677,Public,39853
57680,Public,30990
57694,Public,63000
57695,Public,45000
57698,Public,30000
57703,Public,45000
57712,Public,39000
57720,Public,42800
57727,Public,112500
57731,Public,70000
57734,Public,15900
57739,Public,68500
57740,Public,30000
57743,Public,3000
57747,Public,52598
57752,Public,27633
57757,Public,44791
57762,Public,25900
57777,Public,84620
57780,Public,29999
57783,Public,22999
57785,Public,44999
57789,Public,144664
57794,Public,89999
57798,Public,10000
57806,Public,36990
57809,Public,57480
57814,Public,10900
57815,Public,24000
57819,Public,18000
57821,Public,175000
57826,Public,10900
57827,Public,36000
57830,Public,19999
57834,Public,33950
57837,Public,9850
57841,Public,31950
57849,Public,18900
57850,Public,39990
57854,Public,40000
57855,Public,18000
57857,Public,47756
57860,Public,69790
57864,Public,315000
57866,Public,38500
57870,Public,33687
57877,Public,11498
57884,Public,61500
57898,Public,12350
57901,Public,8000
57905,Public,72000
57909,Public,6730
57912,Public,13800
57917,Public,13500
57926,Public,49999
57935,Public,36000
57946,Public,34500
57953,Public,67800
57960,Public,10500
57968,Public,33172
57972,Public,15500
57974,Public,16770
57975,Public,35800
57977,Public,18795
57978,Public,6999
57979,Public,14000
57981,Public,27900
57982,Public,14995
57988,Public,67100
58004,Public,44500
58011,Public,23999
58021,Public,15000
58023,Public,115000
58041,Public,250000
58044,Public,35000
58055,Public,68750
58058,Public,73600
58067,Public,14300
58069,Public,25215
58078,Public,44315
58079,Public,72000
58080,Public,80000
58085,Public,12000
58092,Public,22989
58096,Public,129000
58099,Public,45750
58101,Public,18000
58104,Public,4399
58108,Public,24500
58127,Public,20150
58128,Public,32500
58136,Public,11995
58143,Public,31990
58144,Public,47000
58146,Public,12000
58153,Public,68750
58159,Public,23500
58162,Public,21000
58166,Public,25999
58169,Public,3999
58170,Public,28700
58178,Public,24995
58179,Public,48000
58191,Public,64000
58205,Public,6500
58206,Public,18955
58209,Public,79990
58218,Public,73000
58223,Public,39950
58226,Public,32368
58231,Public,29993
58232,Public,49500
58237,Public,29000
58245,Public,7999
58248,Public,86000
58257,Public,61500
58261,Public,30000
58262,Public,2500
58264,Public,22000
58272,Public,30500
58276,Public,15900
58281,Public,16500
58289,Public,42500
58296,Public,16500
58297,Public,38500
58300,Public,49883
58304,Public,17000
58306,Public,65000
58307,Public,62479
58309,Public,21500
58320,Public,39900
58321,Public,2300
58322,Public,39860
58337,Public,15000
58341,Public,149500
58342,Public,46500
58346,Public,103900
58347,Public,37000
58349,Public,5999
58351,Public,52590
58352,Public,11400
58356,Public,65998
58357,Public,28995
58361,Public,32000
58363,Public,25884
58365,Public,28895
58366,Public,11800
58368,Public,8700
58370,Public,40750
58373,Public,32000
58377,Public,76500
58386,Public,54500
58388,Public,36995
58391,Public,52889
58392,Public,49999
58393,Public,38900
58395,Public,92500
58401,Public,31999
58403,Public,8900
58404,Public,16000
58406,Public,4900
58411,Public,38000
58412,Public,78000
58419,Public,27599
58423,Public,13500
58426,Public,77500
58430,Public,63000
58435,Public,14699
58440,Public,83998
58441,Public,55000
58446,Public,32000
58454,Public,8700
58462,Public,49900
58463,Public,76700
58471,Public,31500
58482,Public,34999
58492,Public,79998
58500,Public,17500
58507,Public,16900
58509,Public,26500
58514,Public,2500
58518,Public,72999
58520,Public,8500
58521,Public,28500
58523,Public,42599
58536,Public,29255
58545,Public,38500
58547,Public,35800
58549,Public,10000
58555,Public,26600
58558,Public,24999
58559,Public,46599
58562,Public,60999
58567,Public,13995
58570,Public,35000
58575,Public,39000
58578,Public,54543
58580,Public,55000
58586,Public,10340
58588,Public,649999
58613,Public,8500
58628,Public,6500
58632,Public,57000
58635,Public,11900
58637,Public,15999
58640,Public,86500
58649,Public,11900
58660,Public,80900
58665,Public,38000
58675,Public,22000
58678,Public,23900
58680,Public,10600
58681,Public,11999
58684,Public,11499
58686,Public,65000
58691,Public,83000
58693,Public,15900
58695,Public,28900
58696,Public,172000
58702,Public,29990
58707,Public,175000
58712,Public,17500
58713,Public,18500
58735,Public,58598
58742,Public,10000
58752,Public,7500
58753,Public,69685
58756,Public,46000
58767,Public,10700
58768,Public,4200
58777,Public,67100
58789,Public,42000
58795,Public,24999
58811,Public,7500
58815,Public,26000
58818,Public,34562
58822,Public,79998
58824,Public,41900
58836,Public,72000
58842,Public,30000
58845,Public,51700
58850,Public,15500
58868,Public,34900
58885,Public,9000
58887,Public,23500
58890,Public,40995
58892,Public,15900
58894,Public,21250
58895,Public,26000
58903,Public,43663
58904,Public,22500
58917,Public,115000
58924,Public,67000
58925,Public,15999
58932,Public,41500
58934,Public,59500
58944,Public,77897
58966,Public,27500
58969,Public,83000
58971,Public,16500
58972,Public,28600
58974,Public,36999
58993,Public,4495
58995,Public,39998
58997,Public,31000
59007,Public,5230
59008,Public,46000
59017,Public,26900
59033,Public,53500
59035,Public,88950
59039,Public,12499
59041,Public,15600
59058,Public,14000
59062,Public,18000
59067,Public,27450
59069,Public,32000
59077,Public,99000
59083,Public,11000
59088,Public,28500
59098,Public,96850
59100,Public,29500
59108,Public,27500
59109,Public,51800
59113,Public,62000
59114,Public,52500
59125,Public,9875
59134,Public,37500
59140,Public,32250
59141,Public,19995
59143,Public,108900
59144,Public,18051
59146,Public,45999
59165,Public,42995
59167,Public,81900
59169,Public,136900
59173,Public,53000
59174,Public,11000
59177,Public,28590
59184,Public,9950
59186,Public,39500
59197,Public,37999
59202,Public,71400
59206,Public,14500
59208,Public,98900
59209,Public,34900
59210,Public,82500
59212,Public,48000
59213,Public,20000
59230,Public,21373
59237,Public,11500
59240,Public,68900
59243,Public,30510
59255,Public,56000
59259,Public,20800
59268,Public,20399
59271,Public,73900
59277,Public,6000
59282,Public,15000
59283,Public,31990
59285,Public,78000
59286,Public,32368
59294,Public,32500
59296,Public,69500
59297,Public,85000
59298,Public,15999
59304,Public,28000
59306,Public,6750
59318,Public,67250
59326,Public,44000
59333,Public,4500
59334,Public,22500
59349,Public,10340
59357,Public,28500
59358,Public,25999
59362,Public,26500
59364,Public,59750
59366,Public,47999
59369,Public,69998
59401,Public,17999
59406,Public,33000
59408,Public,35345
59424,Public,15000
59428,Public,13980
59437,Public,16000
59444,Public,59800
59451,Public,40250
59459,Public,15000
59462,Public,16900
59464,Public,30000
59465,Public,10500
59467,Public,67800
59475,Public,16995
59499,Public,36999
59501,Public,20999
59503,Public,93000
59508,Public,40999
59511,Public,80000
59517,Public,82000
59524,Public,26000
59528,Public,26599
59534,Public,46599
59543,Public,42500
59545,Public,175000
59548,Public,15000
59549,Public,15500
59553,Public,69000
59558,Public,29500
59559,Public,36598
59576,Public,25495
59579,Public,15000
59583,Public,13800
59584,Public,41299
59585,Public,49000
59591,Public,110000
59594,Public,41500
59599,Public,21500
59601,Public,16500
59611,Public,41500
59618,Public,15499
59621,Public,127899
59626,Public,55000
59629,Public,162950
59637,Public,52500
59639,Public,65000
59641,Public,15400
59643,Public,13000
59649,Public,26000
59651,Public,15000
59659,Public,13715
59662,Public,51900
59670,Public,60998
59674,Public,8800
59678,Public,17900
59679,Public,36000
59684,Public,34000
59685,Public,34900
59689,Public,46000
59690,Public,25500
59697,Public,33580
59705,Public,37500
59706,Public,7900
59707,Public,39985
59713,Public,37950
59714,Public,33000
59721,Public,9500
59725,Public,7945
